date,temperature_2m,snow_depth,snowfall,rain,precipitation,apparent_temperature,weather_code,cloud_cover,relative_humidity_2m,wind_speed_10m,wind_gusts_10m,is_day
2023-06-01 01:00:00+01:00,10.2325,0.0,0.0,0.0,0.0,7.1300583,3.0,100.0,82.490906,16.641972,33.48,0.0
2023-06-01 02:00:00+01:00,10.132501,0.0,0.0,0.0,0.0,6.9815187,3.0,83.0,81.91616,16.641972,29.519999,0.0
2023-06-01 03:00:00+01:00,10.0325,0.0,0.0,0.0,0.0,6.627589,3.0,98.0,81.903175,18.218275,31.68,0.0
2023-06-01 04:00:00+01:00,10.2325,0.0,0.0,0.0,0.0,6.326745,3.0,99.0,79.98947,21.407139,38.519997,0.0
2023-06-01 05:00:00+01:00,10.132501,0.0,0.0,0.0,0.0,6.769595,3.0,100.0,81.07931,17.84816,38.88,1.0
2023-06-01 06:00:00+01:00,10.4325,0.0,0.0,0.0,0.0,6.479004,3.0,100.0,79.47182,21.897945,38.88,1.0
2023-06-01 07:00:00+01:00,10.8325,0.0,0.0,0.0,0.0,6.9423285,3.0,100.0,78.18236,21.710716,39.6,1.0
2023-06-01 08:00:00+01:00,11.5325,0.0,0.0,0.0,0.0,7.76484,3.0,100.0,75.66537,21.203358,39.96,1.0
2023-06-01 09:00:00+01:00,12.4325,0.0,0.0,0.0,0.0,8.800266,3.0,100.0,72.53737,20.696087,39.239998,1.0
2023-06-01 10:00:00+01:00,13.3325,0.0,0.0,0.0,0.0,9.818726,3.0,100.0,70.517555,20.65848,39.6,1.0
2023-06-01 11:00:00+01:00,14.2325,0.0,0.0,0.0,0.0,10.891285,3.0,100.0,67.651955,19.914215,39.6,1.0
2023-06-01 12:00:00+01:00,15.1825,0.0,0.0,0.0,0.0,12.16724,3.0,100.0,64.93808,19.174856,38.88,1.0
2023-06-01 13:00:00+01:00,14.8325,0.0,0.0,0.0,0.0,12.604546,3.0,100.0,64.42241,16.548256,38.519997,1.0
2023-06-01 14:00:00+01:00,16.432499,0.0,0.0,0.0,0.0,14.701056,3.0,93.0,60.357117,16.29174,34.56,1.0
2023-06-01 15:00:00+01:00,17.3825,0.0,0.0,0.0,0.0,15.703976,0.0,17.0,59.374634,17.339897,35.64,1.0
2023-06-01 16:00:00+01:00,17.832499,0.0,0.0,0.0,0.0,15.579407,1.0,41.0,58.888054,18.899143,37.8,1.0
2023-06-01 17:00:00+01:00,17.6325,0.0,0.0,0.0,0.0,14.642038,2.0,71.0,59.434948,20.304129,38.88,1.0
2023-06-01 18:00:00+01:00,16.932499,0.0,0.0,0.0,0.0,13.62084,1.0,35.0,60.884388,21.533897,40.32,1.0
2023-06-01 19:00:00+01:00,16.0325,0.0,0.0,0.0,0.0,12.498972,2.0,70.0,63.60902,22.682856,41.399998,1.0
2023-06-01 20:00:00+01:00,14.4825,0.0,0.0,0.0,0.0,10.759954,3.0,89.0,67.70389,22.97522,41.760002,1.0
2023-06-01 21:00:00+01:00,12.9825,0.0,0.0,0.0,0.0,9.169743,3.0,100.0,70.449486,22.104116,43.92,1.0
2023-06-01 22:00:00+01:00,11.9825,0.0,0.0,0.0,0.0,8.020574,3.0,100.0,70.98068,21.710716,42.12,0.0
2023-06-01 23:00:00+01:00,11.2825,0.0,0.0,0.0,0.0,7.4688797,3.0,100.0,73.325806,20.371038,38.88,0.0
2023-06-02 00:00:00+01:00,11.3325,0.0,0.0,0.0,0.0,7.5217485,3.0,100.0,72.333855,20.111729,37.44,0.0
2023-06-02 01:00:00+01:00,11.1825,0.0,0.0,0.0,0.0,7.702977,3.0,100.0,70.58187,17.057314,36.36,0.0
2023-06-02 02:00:00+01:00,10.9825,0.0,0.0,0.0,0.0,7.1816177,3.0,100.0,71.032104,19.107151,35.28,0.0
2023-06-02 03:00:00+01:00,10.3325,0.0,0.0,0.0,0.0,6.855398,3.0,100.0,75.98565,17.429354,36.0,0.0
2023-06-02 04:00:00+01:00,10.132501,0.0,0.0,0.0,0.0,6.651185,3.0,100.0,75.42977,16.992609,30.599998,0.0
2023-06-02 05:00:00+01:00,10.2825,0.0,0.0,0.0,0.0,6.6161957,2.0,69.0,71.887856,17.429354,35.64,1.0
2023-06-02 06:00:00+01:00,10.3325,0.0,0.0,0.0,0.0,6.27462,3.0,80.0,71.897316,20.188908,37.8,1.0
2023-06-02 07:00:00+01:00,10.5825,0.0,0.0,0.0,0.0,6.4566154,3.0,82.0,71.44808,20.88,38.519997,1.0
2023-06-02 08:00:00+01:00,10.8325,0.0,0.0,0.0,0.0,6.478052,3.0,100.0,69.302,22.148046,40.68,1.0
2023-06-02 09:00:00+01:00,11.4825,0.0,0.0,0.0,0.0,7.2723,3.0,100.0,67.073204,21.382906,41.399998,1.0
2023-06-02 10:00:00+01:00,12.382501,0.0,0.0,0.0,0.0,8.231108,3.0,100.0,63.65071,21.129883,39.96,1.0
2023-06-02 11:00:00+01:00,13.5325,0.0,0.0,0.0,0.0,9.6325655,3.0,100.0,60.27937,19.862083,39.96,1.0
2023-06-02 12:00:00+01:00,15.132501,0.0,0.0,0.0,0.0,11.9017105,3.0,88.0,55.30003,19.09358,39.6,1.0
2023-06-02 13:00:00+01:00,15.6825,0.0,0.0,0.0,0.0,13.265106,1.0,22.0,54.310593,18.35647,38.519997,1.0
2023-06-02 14:00:00+01:00,16.432499,0.0,0.0,0.0,0.0,14.252134,2.0,50.0,52.669964,17.072504,37.44,1.0
2023-06-02 15:00:00+01:00,17.3825,0.0,0.0,0.0,0.0,15.453598,3.0,100.0,52.02642,17.377226,35.28,1.0
2023-06-02 16:00:00+01:00,17.4825,0.0,0.0,0.0,0.0,14.887602,1.0,41.0,52.053036,19.734436,38.88,1.0
2023-06-02 17:00:00+01:00,16.832499,0.0,0.0,0.0,0.0,13.095032,3.0,100.0,52.956837,20.65848,39.6,1.0
2023-06-02 18:00:00+01:00,16.182499,0.0,0.0,0.0,0.0,12.330248,3.0,100.0,53.883823,20.87379,39.6,1.0
2023-06-02 19:00:00+01:00,15.3325,0.0,0.0,0.0,0.0,11.402069,1.0,24.0,55.733788,20.929594,38.88,1.0
2023-06-02 20:00:00+01:00,14.132501,0.0,0.0,0.0,0.0,10.4291525,0.0,7.0,60.423904,19.453327,38.519997,1.0
2023-06-02 21:00:00+01:00,12.882501,0.0,0.0,0.0,0.0,9.669113,1.0,31.0,64.87237,15.856354,34.56,1.0
2023-06-02 22:00:00+01:00,11.7325,0.0,0.0,0.0,0.0,8.538978,0.0,14.0,71.66692,16.279802,28.44,0.0
2023-06-02 23:00:00+01:00,10.7325,0.0,0.0,0.0,0.0,7.8286057,0.0,2.0,77.63349,14.618837,28.44,0.0
2023-06-03 00:00:00+01:00,9.882501,0.0,0.0,0.0,0.0,7.2643127,0.0,12.0,81.60342,12.496718,25.199999,0.0
2023-06-03 01:00:00+01:00,8.882501,0.0,0.0,0.0,0.0,6.190151,1.0,25.0,86.08821,12.682018,21.599998,0.0
2023-06-03 02:00:00+01:00,8.2825,0.0,0.0,0.0,0.0,5.5562925,1.0,38.0,88.43054,12.594856,21.599998,0.0
2023-06-03 03:00:00+01:00,7.7324996,0.0,0.0,0.0,0.0,5.032688,1.0,40.0,91.79878,12.413477,21.24,0.0
2023-06-03 04:00:00+01:00,7.4824996,0.0,0.0,0.0,0.0,4.808135,1.0,32.0,94.021385,12.397806,21.24,0.0
2023-06-03 05:00:00+01:00,7.5325,0.0,0.0,0.0,0.0,4.8137217,1.0,24.0,95.323784,13.1041975,21.96,1.0
2023-06-03 06:00:00+01:00,8.5825,0.0,0.0,0.0,0.0,5.7092066,1.0,22.0,91.851906,14.986553,26.28,1.0
2023-06-03 07:00:00+01:00,10.2825,0.0,0.0,0.0,0.0,7.6272087,0.0,7.0,85.35644,14.512064,29.519999,1.0
2023-06-03 08:00:00+01:00,11.9825,0.0,0.0,0.0,0.0,9.5708475,0.0,7.0,80.23571,14.168641,28.44,1.0
2023-06-03 09:00:00+01:00,14.0325,0.0,0.0,0.0,0.0,11.832891,0.0,18.0,74.56335,14.386494,29.88,1.0
2023-06-03 10:00:00+01:00,16.2325,0.0,0.0,0.0,0.0,14.473946,1.0,30.0,68.74848,15.30741,31.68,1.0
2023-06-03 11:00:00+01:00,18.432499,0.0,0.0,0.0,0.0,16.64656,2.0,64.0,59.230793,19.022177,36.36,1.0
2023-06-03 12:00:00+01:00,19.6325,0.0,0.0,0.0,0.0,17.363773,3.0,100.0,53.152794,21.129885,41.039997,1.0
2023-06-03 13:00:00+01:00,18.9825,0.0,0.0,0.0,0.0,16.612146,3.0,82.0,56.65832,18.278645,41.399998,1.0
2023-06-03 14:00:00+01:00,20.082499,0.0,0.0,0.0,0.0,17.709887,3.0,85.0,51.345604,17.673029,36.0,1.0
2023-06-03 15:00:00+01:00,20.6325,0.0,0.0,0.0,0.0,17.803488,3.0,94.0,48.153713,19.083395,37.079998,1.0
2023-06-03 16:00:00+01:00,21.0325,0.0,0.0,0.0,0.0,18.174034,3.0,85.0,46.354713,19.586119,38.16,1.0
2023-06-03 17:00:00+01:00,21.1325,0.0,0.0,0.0,0.0,17.757126,2.0,53.0,44.24106,20.46941,38.88,1.0
2023-06-03 18:00:00+01:00,20.082499,0.0,0.0,0.0,0.0,16.715893,0.0,10.0,48.492123,21.068459,38.88,1.0
2023-06-03 19:00:00+01:00,18.682499,0.0,0.0,0.0,0.0,15.282173,0.0,9.0,53.442326,21.578989,38.88,1.0
2023-06-03 20:00:00+01:00,17.0325,0.0,0.0,0.0,0.0,13.870928,0.0,0.0,56.54964,18.678415,38.88,1.0
2023-06-03 21:00:00+01:00,15.1825,0.0,0.0,0.0,0.0,11.790447,0.0,0.0,56.8563,17.477621,32.760002,1.0
2023-06-03 22:00:00+01:00,13.8325,0.0,0.0,0.0,0.0,10.529238,0.0,0.0,62.035667,16.870138,30.239998,0.0
2023-06-03 23:00:00+01:00,12.7325,0.0,0.0,0.0,0.0,9.3875885,0.0,0.0,67.10735,17.31746,29.88,0.0
2023-06-04 00:00:00+01:00,11.5825,0.0,0.0,0.0,0.0,8.5110235,0.0,0.0,71.88502,15.281989,29.519999,0.0
2023-06-04 01:00:00+01:00,10.5325,0.0,0.0,0.0,0.0,7.7243195,0.0,0.0,76.28074,13.237038,26.28,0.0
2023-06-04 02:00:00+01:00,9.7325,0.0,0.0,0.0,0.0,7.217787,0.0,0.0,80.74717,11.304229,22.319998,0.0
2023-06-04 03:00:00+01:00,9.2325,0.0,0.0,0.0,0.0,6.5813007,0.0,0.0,83.50532,12.24,20.519999,0.0
2023-06-04 04:00:00+01:00,8.882501,0.0,0.0,0.0,0.0,6.0435095,0.0,0.0,85.49867,13.527572,22.68,0.0
2023-06-04 05:00:00+01:00,8.5325,0.0,0.0,0.0,0.0,5.6787615,0.0,0.0,87.84672,13.708391,23.4,1.0
2023-06-04 06:00:00+01:00,9.2325,0.0,0.0,0.0,0.0,6.3584547,0.0,0.0,85.536,14.33234,24.84,1.0
2023-06-04 07:00:00+01:00,10.6825,0.0,0.0,0.0,0.0,8.0488,0.0,0.0,81.43058,13.849477,25.56,1.0
2023-06-04 08:00:00+01:00,12.5325,0.0,0.0,0.0,0.0,9.883996,0.0,0.0,75.31937,15.077082,29.519999,1.0
2023-06-04 09:00:00+01:00,14.5325,0.0,0.0,0.0,0.0,11.806454,0.0,0.0,68.635635,16.595179,32.760002,1.0
2023-06-04 10:00:00+01:00,16.332499,0.0,0.0,0.0,0.0,13.962881,0.0,0.0,63.03748,17.581125,35.28,1.0
2023-06-04 11:00:00+01:00,17.8825,0.0,0.0,0.0,0.0,16.182053,0.0,0.0,58.90019,18.079027,36.719997,1.0
2023-06-04 12:00:00+01:00,19.082499,0.0,0.0,0.0,0.0,17.962376,0.0,0.0,56.494415,18.043148,37.079998,1.0
2023-06-04 13:00:00+01:00,19.832499,0.0,0.0,0.0,0.0,19.072159,0.0,6.0,49.91753,15.349684,37.079998,1.0
2023-06-04 14:00:00+01:00,20.3825,0.0,0.0,0.0,0.0,19.704126,0.0,0.0,49.23189,15.408671,32.760002,1.0
2023-06-04 15:00:00+01:00,20.7825,0.0,0.0,0.0,0.0,19.864433,0.0,0.0,48.3568,15.484185,32.399998,1.0
2023-06-04 16:00:00+01:00,20.8825,0.0,0.0,0.0,0.0,19.482222,0.0,1.0,48.546654,15.778516,32.399998,1.0
2023-06-04 17:00:00+01:00,20.6325,0.0,0.0,0.0,0.0,18.50856,0.0,4.0,49.299507,16.279802,32.399998,1.0
2023-06-04 18:00:00+01:00,20.0325,0.0,0.0,0.0,0.0,17.437542,0.0,10.0,51.504707,17.373497,33.12,1.0
2023-06-04 19:00:00+01:00,19.1325,0.0,0.0,0.0,0.0,16.56388,0.0,19.0,54.83188,17.388409,33.12,1.0
2023-06-04 20:00:00+01:00,17.2825,0.0,0.0,0.0,0.0,15.087269,1.0,38.0,63.676327,15.815435,33.48,1.0
2023-06-04 21:00:00+01:00,15.132501,0.0,0.0,0.0,0.0,13.195063,0.0,6.0,71.818886,13.556282,28.08,1.0
2023-06-04 22:00:00+01:00,13.4325,0.0,0.0,0.0,0.0,11.310377,0.0,2.0,76.75026,13.570615,23.759998,0.0
2023-06-04 23:00:00+01:00,11.9325,0.0,0.0,0.0,0.0,9.462764,0.0,0.0,79.95785,14.386494,24.84,0.0
2023-06-05 00:00:00+01:00,10.6825,0.0,0.0,0.0,0.0,8.052759,0.0,0.0,83.11104,14.336861,25.199999,0.0
2023-06-05 01:00:00+01:00,9.632501,0.0,0.0,0.0,0.0,6.889782,0.0,15.0,87.05151,14.512064,24.48,0.0
2023-06-05 02:00:00+01:00,8.882501,0.0,0.0,0.0,0.0,6.0918236,0.0,0.0,89.70151,14.336861,24.84,0.0
2023-06-05 03:00:00+01:00,8.4325,0.0,0.0,0.0,0.0,5.499426,0.0,0.0,91.21612,14.982228,25.919998,0.0
2023-06-05 04:00:00+01:00,8.132501,0.0,0.0,0.0,0.0,5.1142273,0.0,0.0,92.772736,15.484185,26.64,0.0
2023-06-05 05:00:00+01:00,8.0325,0.0,0.0,0.0,0.0,5.142065,1.0,30.0,93.72543,14.689588,26.64,1.0
2023-06-05 06:00:00+01:00,9.4825,0.0,0.0,0.0,0.0,6.1555967,3.0,87.0,85.56257,17.84816,32.399998,1.0
2023-06-05 07:00:00+01:00,10.4825,0.0,0.0,0.0,0.0,6.9250765,3.0,100.0,79.75157,19.346441,37.079998,1.0
2023-06-05 08:00:00+01:00,11.2825,0.0,0.0,0.0,0.0,7.8224325,3.0,100.0,76.142685,18.844202,36.36,1.0
2023-06-05 09:00:00+01:00,12.0325,0.0,0.0,0.0,0.0,8.73295,3.0,100.0,72.71177,17.826363,35.64,1.0
2023-06-05 10:00:00+01:00,13.1825,0.0,0.0,0.0,0.0,9.990369,3.0,100.0,68.12722,17.339897,34.56,1.0
2023-06-05 11:00:00+01:00,14.5325,0.0,0.0,0.0,0.0,11.611784,3.0,100.0,63.269127,15.815435,34.56,1.0
2023-06-05 12:00:00+01:00,15.6825,0.0,0.0,0.0,0.0,13.415873,3.0,100.0,61.00084,15.021105,32.760002,1.0
2023-06-05 13:00:00+01:00,14.9825,0.0,0.0,0.0,0.0,13.1838875,2.0,71.0,62.09172,13.783817,33.12,1.0
2023-06-05 14:00:00+01:00,16.332499,0.0,0.0,0.0,0.0,14.270491,3.0,99.0,58.5216,13.783817,29.88,1.0
2023-06-05 15:00:00+01:00,16.7825,0.0,0.0,0.0,0.0,14.949879,3.0,100.0,58.03982,15.192682,32.399998,1.0
2023-06-05 16:00:00+01:00,17.2825,0.0,0.0,0.0,0.0,14.842169,2.0,55.0,54.725876,14.904173,32.399998,1.0
2023-06-05 17:00:00+01:00,17.7825,0.0,0.0,0.0,0.0,14.943731,3.0,100.0,52.846706,17.208603,34.2,1.0
2023-06-05 18:00:00+01:00,16.9825,0.0,0.0,0.0,0.0,13.809557,1.0,26.0,56.537033,18.668005,36.0,1.0
2023-06-05 19:00:00+01:00,15.9825,0.0,0.0,0.0,0.0,12.672377,1.0,41.0,59.639454,19.346441,36.719997,1.0
2023-06-05 20:00:00+01:00,14.7825,0.0,0.0,0.0,0.0,11.483089,3.0,100.0,62.89653,18.668005,37.079998,1.0
2023-06-05 21:00:00+01:00,14.0325,0.0,0.0,0.0,0.0,10.892778,1.0,42.0,64.904945,17.148247,33.12,1.0
2023-06-05 22:00:00+01:00,12.8325,0.0,0.0,0.0,0.0,9.36799,3.0,100.0,68.054855,18.626305,32.760002,0.0
2023-06-05 23:00:00+01:00,12.2325,0.0,0.0,0.0,0.0,8.762396,3.0,100.0,68.63452,17.935081,34.92,0.0
2023-06-06 00:00:00+01:00,11.8325,0.0,0.0,0.0,0.0,8.595267,3.0,100.0,70.70853,16.418526,33.48,0.0
2023-06-06 01:00:00+01:00,11.132501,0.0,0.0,0.0,0.0,7.7609253,3.0,100.0,74.0583,17.339897,31.319998,0.0
2023-06-06 02:00:00+01:00,10.7825,0.0,0.0,0.0,0.0,7.4404564,3.0,100.0,75.53955,17.057314,31.319998,0.0
2023-06-06 03:00:00+01:00,10.8325,0.0,0.0,0.0,0.0,7.4045687,3.0,100.0,75.03061,17.566378,31.68,0.0
2023-06-06 04:00:00+01:00,10.9325,0.0,0.0,0.0,0.0,7.3497725,3.0,100.0,72.7594,18.075441,33.839996,0.0
2023-06-06 05:00:00+01:00,10.9325,0.0,0.0,0.0,0.0,6.9305296,3.0,100.0,73.010574,21.028437,38.88,1.0
2023-06-06 06:00:00+01:00,11.132501,0.0,0.0,0.0,0.0,7.3863335,3.0,98.0,74.82484,20.150354,40.32,1.0
2023-06-06 07:00:00+01:00,11.4825,0.0,0.0,0.0,0.0,7.732314,3.0,100.0,73.86653,20.421871,37.079998,1.0
2023-06-06 08:00:00+01:00,11.7825,0.0,0.0,0.0,0.0,7.8843966,3.0,100.0,72.91511,21.599998,39.239998,1.0
2023-06-06 09:00:00+01:00,11.9825,0.0,0.0,0.0,0.0,8.328389,3.0,100.0,73.95502,20.592503,39.6,1.0
2023-06-06 10:00:00+01:00,12.5325,0.0,0.0,0.1,0.1,8.988769,51.0,100.0,72.06304,20.08916,38.16,1.0
2023-06-06 11:00:00+01:00,13.1825,0.0,0.0,0.1,0.1,9.76749,51.0,100.0,69.5354,19.376562,37.8,1.0
2023-06-06 12:00:00+01:00,14.1825,0.0,0.0,0.0,0.0,10.828043,3.0,100.0,64.9381,18.875126,37.44,1.0
2023-06-06 13:00:00+01:00,14.2325,0.0,0.0,0.0,0.0,10.896141,3.0,99.0,64.28851,18.581022,37.079998,1.0
2023-06-06 14:00:00+01:00,14.8325,0.0,0.0,0.0,0.0,11.528843,3.0,100.0,62.0568,18.440998,36.719997,1.0
2023-06-06 15:00:00+01:00,15.8325,0.0,0.0,0.0,0.0,12.738033,3.0,100.0,59.400887,18.626305,37.44,1.0
2023-06-06 16:00:00+01:00,15.9825,0.0,0.0,0.0,0.0,12.745619,3.0,100.0,59.639454,18.844202,37.44,1.0
2023-06-06 17:00:00+01:00,16.182499,0.0,0.0,0.0,0.0,12.896971,1.0,45.0,59.28434,19.35314,38.16,1.0
2023-06-06 18:00:00+01:00,16.082499,0.0,0.0,0.0,0.0,12.74585,1.0,36.0,59.461533,19.61587,37.8,1.0
2023-06-06 19:00:00+01:00,15.4825,0.0,0.0,0.0,0.0,12.122366,2.0,57.0,61.36909,19.602652,37.44,1.0
2023-06-06 20:00:00+01:00,14.4325,0.0,0.0,0.0,0.0,11.11196,2.0,50.0,64.55257,18.899143,37.079998,1.0
2023-06-06 21:00:00+01:00,12.9325,0.0,0.0,0.0,0.0,9.840314,2.0,56.0,70.2001,16.992609,33.48,1.0
2023-06-06 22:00:00+01:00,11.7325,0.0,0.0,0.0,0.0,8.929737,2.0,56.0,73.91083,14.336861,29.88,0.0
2023-06-06 23:00:00+01:00,11.1825,0.0,0.0,0.0,0.0,8.346424,1.0,41.0,76.12623,14.4,25.199999,0.0
2023-06-07 00:00:00+01:00,10.6825,0.0,0.0,0.0,0.0,7.774478,1.0,34.0,77.62569,14.565548,25.56,0.0
2023-06-07 01:00:00+01:00,9.5325,0.0,0.0,0.0,0.0,6.7439537,0.0,15.0,83.82815,13.746156,25.199999,0.0
2023-06-07 02:00:00+01:00,9.2825,0.0,0.0,0.0,0.0,6.3671646,0.0,0.0,84.08692,14.291592,24.84,0.0
2023-06-07 03:00:00+01:00,9.0325,0.0,0.0,0.0,0.0,6.120695,0.0,1.0,85.22154,14.186923,24.84,0.0
2023-06-07 04:00:00+01:00,8.7825,0.0,0.0,0.0,0.0,5.851324,0.0,0.0,86.96959,14.4,24.48,0.0
2023-06-07 05:00:00+01:00,8.5325,0.0,0.0,0.0,0.0,5.566597,0.0,2.0,89.0614,14.799459,25.199999,1.0
2023-06-07 06:00:00+01:00,9.2825,0.0,0.0,0.0,0.0,6.4122686,0.0,1.0,87.017876,14.799459,27.72,1.0
2023-06-07 07:00:00+01:00,10.5825,0.0,0.0,0.0,0.0,7.6656876,0.0,0.0,81.97446,15.7908325,29.519999,1.0
2023-06-07 08:00:00+01:00,12.3325,0.0,0.0,0.0,0.0,9.318363,0.0,0.0,76.05616,17.49615,33.48,1.0
2023-06-07 09:00:00+01:00,14.9325,0.0,0.0,0.0,0.0,11.781895,3.0,100.0,65.767654,19.05281,37.8,1.0
2023-06-07 10:00:00+01:00,16.332499,0.0,0.0,0.0,0.0,13.735207,2.0,56.0,63.890778,17.447933,37.079998,1.0
2023-06-07 11:00:00+01:00,17.432499,0.0,0.0,0.0,0.0,15.639429,1.0,31.0,62.23898,16.45007,34.92,1.0
2023-06-07 12:00:00+01:00,18.7825,0.0,0.0,0.0,0.0,18.053226,0.0,5.0,59.71089,16.1198,34.2,1.0
2023-06-07 13:00:00+01:00,17.2325,0.0,0.0,0.0,0.0,16.777761,0.0,2.0,63.030487,15.1884165,33.839996,1.0
2023-06-07 14:00:00+01:00,18.582499,0.0,0.0,0.0,0.0,17.538198,0.0,4.0,60.26169,16.704155,34.92,1.0
2023-06-07 15:00:00+01:00,19.432499,0.0,0.0,0.0,0.0,18.651535,0.0,1.0,58.882965,17.429354,36.0,1.0
2023-06-07 16:00:00+01:00,20.082499,0.0,0.0,0.0,0.0,18.918797,0.0,1.0,56.93221,17.283749,36.0,1.0
2023-06-07 17:00:00+01:00,20.182499,0.0,0.0,0.0,0.0,18.26628,0.0,0.0,56.021553,17.906157,35.28,1.0
2023-06-07 18:00:00+01:00,19.7325,0.0,0.0,0.0,0.0,17.374084,0.0,3.0,57.03432,18.25026,35.28,1.0
2023-06-07 19:00:00+01:00,18.432499,0.0,0.0,0.0,0.0,15.997025,0.0,6.0,61.849358,18.782204,35.28,1.0
2023-06-07 20:00:00+01:00,16.2325,0.0,0.0,0.0,0.0,13.971653,0.0,9.0,70.3687,17.28,34.92,1.0
2023-06-07 21:00:00+01:00,14.1825,0.0,0.0,0.0,0.0,11.730897,0.0,6.0,75.090645,16.595179,31.319998,1.0
2023-06-07 22:00:00+01:00,12.4825,0.0,0.0,0.0,0.0,9.842106,0.0,0.0,77.37937,15.646544,29.16,0.0
2023-06-07 23:00:00+01:00,11.1825,0.0,0.0,0.0,0.0,8.430322,0.0,0.0,79.85153,15.0038395,27.359999,0.0
2023-06-08 00:00:00+01:00,10.3325,0.0,0.0,0.0,0.0,7.48349,0.0,0.0,81.9421,14.904173,26.28,0.0
2023-06-08 01:00:00+01:00,9.7825,0.0,0.0,0.0,0.0,6.720707,0.0,0.0,85.011925,16.363178,25.919998,0.0
2023-06-08 02:00:00+01:00,9.3325,0.0,0.0,0.0,0.0,6.305744,0.0,0.0,87.32059,16.039202,28.44,0.0
2023-06-08 03:00:00+01:00,8.9825,0.0,0.0,0.0,0.0,6.0519447,0.0,0.0,90.01612,15.546833,27.359999,0.0
2023-06-08 04:00:00+01:00,8.7325,0.0,0.0,0.0,0.0,5.852813,0.0,0.0,91.86124,15.281989,27.0,0.0
2023-06-08 05:00:00+01:00,8.5325,0.0,0.0,0.0,0.0,5.688328,0.0,0.0,93.11218,15.03835,26.28,1.0
2023-06-08 06:00:00+01:00,9.2325,0.0,0.0,0.0,0.0,6.514551,0.0,0.0,90.034935,14.512064,27.359999,1.0
2023-06-08 07:00:00+01:00,10.5825,0.0,0.0,0.0,0.0,7.6532965,0.0,1.0,84.23684,16.563911,31.319998,1.0
2023-06-08 08:00:00+01:00,12.2325,0.0,0.0,0.0,0.0,9.239452,0.0,2.0,78.39466,17.974781,34.56,1.0
2023-06-08 09:00:00+01:00,13.9325,0.0,0.0,0.0,0.0,11.116848,0.0,19.0,73.55056,18.043148,36.0,1.0
2023-06-08 10:00:00+01:00,15.5825,0.0,0.0,0.0,0.0,13.384436,1.0,22.0,69.0785,17.238699,36.0,1.0
2023-06-08 11:00:00+01:00,17.1325,0.0,0.0,0.0,0.0,15.7010975,0.0,6.0,64.49807,16.923828,35.28,1.0
2023-06-08 12:00:00+01:00,18.582499,0.0,0.0,0.0,0.0,17.765558,0.0,2.0,60.4624,16.923828,35.28,1.0
2023-06-08 13:00:00+01:00,19.6325,0.0,0.0,0.0,0.0,18.936245,0.0,1.0,57.00952,17.873556,37.079998,1.0
2023-06-08 14:00:00+01:00,20.082499,0.0,0.0,0.0,0.0,19.481768,0.0,0.0,54.709145,16.87398,34.92,1.0
2023-06-08 15:00:00+01:00,20.682499,0.0,0.0,0.0,0.0,19.764786,0.0,0.0,52.719868,17.373497,36.0,1.0
2023-06-08 16:00:00+01:00,20.9825,0.0,0.0,0.0,0.0,19.621832,0.0,0.0,52.448612,17.782686,36.0,1.0
2023-06-08 17:00:00+01:00,20.7325,0.0,0.0,0.0,0.0,18.42844,0.0,0.0,52.73291,19.64228,38.16,1.0
2023-06-08 18:00:00+01:00,19.9825,0.0,0.0,0.0,0.0,17.2175,0.0,0.0,55.232224,20.523157,38.88,1.0
2023-06-08 19:00:00+01:00,18.5325,0.0,0.0,0.0,0.0,15.704336,0.0,0.0,60.249836,20.858265,38.88,1.0
2023-06-08 20:00:00+01:00,16.8825,0.0,0.0,0.0,0.0,13.911106,0.0,0.0,63.799774,20.447239,39.239998,1.0
2023-06-08 21:00:00+01:00,15.132501,0.0,0.0,0.0,0.0,12.327715,0.0,0.0,67.83836,17.873556,36.0,1.0
2023-06-08 22:00:00+01:00,13.7825,0.0,0.0,0.0,0.0,11.000632,0.0,0.0,69.418945,15.990646,31.319998,0.0
2023-06-08 23:00:00+01:00,12.7325,0.0,0.0,0.0,0.0,9.871324,0.0,0.0,71.12474,15.408671,27.72,0.0
2023-06-09 00:00:00+01:00,11.9325,0.0,0.0,0.0,0.0,8.9503765,0.0,0.0,75.21799,16.323528,28.08,0.0
2023-06-09 01:00:00+01:00,11.4325,0.0,0.0,0.0,0.0,8.3786335,0.0,0.0,78.54058,17.072504,29.88,0.0
2023-06-09 02:00:00+01:00,10.9825,0.0,0.0,0.0,0.0,7.8122005,0.0,0.0,82.58512,18.391737,31.68,0.0
2023-06-09 03:00:00+01:00,10.7825,0.0,0.0,0.0,0.0,7.6787233,0.0,0.0,83.40607,17.84816,31.68,0.0
2023-06-09 04:00:00+01:00,10.7325,0.0,0.0,0.0,0.0,7.669816,0.0,0.0,83.68387,17.566378,30.599998,0.0
2023-06-09 05:00:00+01:00,10.6825,0.0,0.0,0.0,0.0,7.6261206,0.0,0.0,84.24828,17.610588,30.599998,1.0
2023-06-09 06:00:00+01:00,11.3325,0.0,0.0,0.0,0.0,8.547008,0.0,0.0,83.471825,16.641972,32.399998,1.0
2023-06-09 07:00:00+01:00,12.882501,0.0,0.0,0.0,0.0,10.178218,0.0,0.0,80.360664,17.84816,32.399998,1.0
2023-06-09 08:00:00+01:00,14.7325,0.0,0.0,0.0,0.0,12.169512,0.0,0.0,76.19202,18.844202,35.64,1.0
